"","id","incident_year","incident_month","incident_day","operator_id","operator","aircraft","aircraft_type","aircraft_make","aircraft_model","aircraft_mass","engine_make","engine_model","engines","engine_type","engine1_position","engine2_position","engine3_position","engine4_position","airport_id","airport","state","faa_region","flight_phase","visibility","precipitation","height","speed","distance","species_id","species_name","species_quantity","flight_impact","damaged"
"9303",20026,2014,8,3,"SKW","SKYWEST AIRLINES","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KSPI","ABRAHAM LINCOLN CAPITAL ARPT","IL","AGL","LANDING ROLL","NIGHT","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9304",11768,2014,8,22,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
"9305",24510,2008,10,15,"MIL","MILITARY","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PAHO","HOMER ARPT","AK","AAL","LANDING","DAY",NA,NA,120,NA,"UNKBM","UNKNOWN MEDIUM BIRD",NA,NA,0
"9306",15840,2008,7,31,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KXNA","NW ARKANSAS REGIONAL","AR","ASW","CLIMB","DAY","NONE",10,145,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9307",125,1998,9,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KRSW","SOUTHWEST FLORIDA INTL ARPT","FL","ASO",NA,NA,NA,NA,NA,0,"YL001","EUROPEAN STARLING","2-10",NA,0
"9308",2526,2002,10,27,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTEB","TETERBORO AIRPORT","NJ","AEA",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
"9309",4845,2013,4,21,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,10,2,"D",5,5,NA,NA,"KGRR","GERALD R. FORD INTL ARPT","MI","AGL","APPROACH","DAY","NONE",20,135,0,"YH004","HORNED LARK","1","NONE",0
"9310",8088,2005,10,15,"FDX","FEDEX EXPRESS","A-300","A","04A",1,4,22,7,2,"D",1,1,NA,NA,"KRDU","RALEIGH-DURHAM INTL","NC","ASO","LANDING ROLL","NIGHT",NA,0,135,0,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9311",10111,1993,4,24,"AXQ","ACTION AIRLINES","C-172","A","226",7,1,7,10,1,"A",7,NA,NA,NA,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT","NONE",3000,100,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9312",17370,2011,10,11,"FDX","FEDEX EXPRESS","A-310","A","04A",2,4,34,46,2,"D",1,1,NA,NA,"KRIC","RICHMOND INTL","VA","AEA","APPROACH","NIGHT","NONE",300,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9313",7235,1993,3,10,"AAL","AMERICAN AIRLINES","MD-80","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","CLIMB","DAY","NONE",10,145,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9314",9568,2005,6,21,"OPT","FLIGHT OPTIONS","HAWKER 800","A","168",8,3,19,1,2,"D",5,5,NA,NA,"KTEB","TETERBORO AIRPORT","NJ","AEA","LANDING ROLL",NA,"NONE",0,NA,0,"1E3201","WOODCHUCK","1","NONE",0
"9315",16067,1999,8,19,"1EJA","EXECUTIVE JET AVIATION","C-560","A","226",45,1,31,1,2,"D",5,5,NA,NA,"KLCK","RICKENBACKER INTL","OH","AGL","APPROACH","DAY","NONE",30,120,NA,"UNKBL","UNKNOWN LARGE BIRD","1","OTHER",0
"9316",24860,2010,11,2,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KMIA","MIAMI INTL","FL","ASO","LANDING ROLL","DAY","NONE",0,NA,0,"N5111","KILLDEER","1","NONE",0
"9317",5966,2006,9,21,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,10,2,"D",5,5,NA,NA,"KCRP","CORPUS CHRISTI INTL ARPT","TX","ASW","LANDING ROLL","DAY",NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9318",12848,2005,8,10,"ABX","ABX AIR","DC-9-30","A","583",21,4,34,10,2,"D",5,5,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9319",16399,2010,7,13,"AAL","AMERICAN AIRLINES","MD-82","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KPSP","PALM SPRINGS INTL","CA","AWP","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
"9320",26576,2014,8,20,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KMSP","MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT","MN","AGL",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
"9321",5896,2006,10,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA",NA,NA,NA,NA,NA,0,"1F131","RED FOX","1",NA,0
"9322",22105,1994,11,14,"1AWE","AMERICA WEST AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KSFO","SAN FRANCISCO INTL ARPT","CA","AWP","APPROACH","NIGHT","NONE",10,130,NA,"UNKBM","UNKNOWN MEDIUM BIRD","2-10","NONE",0
"9323",8590,1999,4,5,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KIAD","WASHINGTON DULLES INTL ARPT","DC","AEA",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
"9324",20455,2011,8,17,"ASH","MESA AIRLINES","DHC8 DASH 8","A","303",10,3,31,10,2,"C",4,4,NA,NA,"KNYL","YUMA MCAS/YUMA INTL ARPT","AZ","AWP","CLIMB","DAY",NA,1200,115,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9325",29835,2013,8,28,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","APPROACH","DAY","NONE",2,130,0,"O2205","MOURNING DOVE","2-10","NONE",0
"9326",28439,2005,10,29,"BUS","BUSINESS","GRUMAMER AA1","A","418",1,1,7,7,1,"A",7,NA,NA,NA,"KTRI","TRI-CITIES REGIONAL TN/VA ARPT","TN","ASO","LANDING ROLL","NIGHT",NA,0,75,0,"1F11","COYOTE","1","NONE",1
"9327",29848,2011,10,16,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDFW","DALLAS/FORT WORTH INTL ARPT","TX","ASW",NA,NA,NA,NA,NA,0,"ZT000","MEADOWLARK","1",NA,0
"9328",25377,1996,7,29,"ASA","ALASKA AIRLINES","B-737-200","A","148",13,4,34,10,2,"D",1,1,NA,NA,"KSEA","SEATTLE-TACOMA INTL","WA","ANM","CLIMB","NIGHT","NONE",50,140,NA,"NE1","GULL","1","NONE",1
"9329",8675,2003,1,6,"SWA","SOUTHWEST AIRLINES","B-737","A","148",95,4,NA,NA,2,"D",1,1,NA,NA,"KONT","ONTARIO INTL ARPT","CA","AWP","TAKEOFF RUN","DAY",NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9330",6481,2008,7,9,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBKX","BROOKINGS REGIONAL ARPT","SD","AGL",NA,NA,NA,NA,NA,0,"YI009","CLIFF SWALLOW","1",NA,0
"9331",13074,2006,9,9,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","APPROACH","DAY","NONE",1000,140,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9332",17691,2014,7,17,"UPS","UPS AIRLINES","B-767-300","A","148",97,4,22,7,2,"D",1,1,NA,NA,"RKSI","INCHEON INTL",NA,"FGN","CLIMB","DAY",NA,100,150,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9333",273,1994,10,19,"BUS","BUSINESS","PA-34 SENECA","A","729",27,1,7,19,2,"A",4,4,NA,NA,"KAGC","ALLEGHENY COUNTY ARPT","PA","AEA","CLIMB","DAY","FOG",300,100,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9334",9135,2001,6,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
"9335",13116,2014,7,9,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PAFA","FAIRBANKS INTL ARPT","AK","AAL",NA,NA,NA,NA,NA,0,"N5123","SEMIPALMATED PLOVER","2-10",NA,0
"9336",24634,2004,6,4,"FDX","FEDEX EXPRESS","A-310","A","04A",2,4,22,7,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,"DAY",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9337",3011,2012,6,12,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KHOU","WILLIAM P HOBBY ARPT","TX","ASW","TAKEOFF RUN","DAY","NONE",0,NA,0,"NE1","GULL","1","NONE",0
"9338",1854,2007,3,29,"UPS","UPS AIRLINES","A-300","A","04A",1,4,34,46,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
"9339",12624,1992,11,3,"USA","1US AIRWAYS","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","APPROACH","NIGHT","NONE",4000,170,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9340",22312,1997,7,2,"NWA","NORTHWEST AIRLINES","A-320","A","04A",3,4,10,1,2,"D",1,1,NA,NA,"KSJC","NORMAN Y. MINETA SAN JOSE INTL ARPT","CA","AWP","LANDING ROLL","NIGHT","NONE",0,NA,0,"K33","HAWK","1",NA,0
"9341",27015,2008,11,25,"FDX","FEDEX EXPRESS","DC-10-30","A","583",25,4,22,7,3,"D",1,6,1,NA,"KMEM","MEMPHIS INTL","TN","ASO","CLIMB","DAY","NONE",300,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",1
"9342",17408,2004,10,11,"GGN","AIR GEORGIAN","BE-1900","A","123",27,3,31,4,2,"C",4,4,NA,NA,"KALB","ALBANY INTL","NY","AEA","APPROACH","DUSK","NONE",5,110,NA,"NE1","GULL","2-10","NONE",0
"9343",13772,2008,10,12,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148",33,4,10,1,2,"D",1,1,NA,NA,"KBWI","BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT","MD","AEA","DESCENT","NIGHT","NONE",8800,245,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9344",27985,2014,8,17,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"ZX303","SAVANNAH SPARROW","1",NA,0
"9345",7370,2005,3,26,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KOAK","METRO OAKLAND INTL","CA","AWP",NA,NA,NA,NA,NA,0,"K3302","RED-TAILED HAWK","1",NA,0
"9346",13265,2000,5,13,"UAL","UNITED AIRLINES","B-767-200","A","148",29,4,34,13,2,"D",1,1,NA,NA,"MUHA","JOSE MARTI INTL ARPT",NA,"FGN","TAKEOFF RUN",NA,NA,0,NA,0,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9347",921,2005,7,12,"1AWE","AMERICA WEST AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","CLIMB",NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9348",8302,2012,8,18,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"YL001","EUROPEAN STARLING","1",NA,0
"9349",20736,2014,9,27,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KRDU","RALEIGH-DURHAM INTL","NC","ASO","APPROACH","NIGHT","NONE",6000,250,25,"1C2","MICROBAT","1","NONE",0
"9350",1273,2013,5,14,"FFT","FRONTIER AIRLINES","A-319","A","04A",6,4,10,1,2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","ARRIVAL","DAY","NONE",NA,NA,NA,"YI009","CLIFF SWALLOW","1",NA,0
"9351",15928,2012,10,18,"SWA","SOUTHWEST AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","CLIMB","DAY","NONE",50,150,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9352",15441,2009,6,5,"BUS","BUSINESS","G-159","A","417",5,3,37,7,2,"C",4,4,NA,NA,"PMDY","HENDERSON FIELD","PI","AWP","APPROACH","NIGHT","NONE",NA,NA,0,"G2101","BONIN PETREL","1","NONE",0
"9353",6255,2009,3,25,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KORD","CHICAGO O'HARE INTL ARPT","IL","AGL",NA,NA,NA,NA,NA,0,"NE104","RING-BILLED GULL","1",NA,0
"9354",27993,2010,10,3,"SWA","SOUTHWEST AIRLINES","B-737-700","A","148",42,4,10,1,2,"D",1,1,NA,NA,"KDEN","DENVER INTL AIRPORT","CO","ANM","CLIMB","NIGHT","NONE",6100,285,15,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9355",23796,2005,10,6,"MIL","MILITARY","KC-135E","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTYS","MC GHEE TYSON ARPT","TN","ASO","APPROACH","NIGHT",NA,3000,180,NA,"Z6","THRUSHES",NA,NA,0
"9356",4300,2001,4,25,"MIL","MILITARY","KC-135R","A","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPSM","PORTSMOUTH INTL ARPT AT PEASE","NH","ANE","APPROACH","DAY",NA,1600,160,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9357",99,2002,4,1,"BLR","ATLANTIC COAST AIRLINES","CRJ100/200","A","188",10,3,22,4,2,"D",5,5,NA,NA,"KIND","INDIANAPOLIS INTL ARPT","IN","AGL","APPROACH","NIGHT","NONE",3000,165,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9358",20560,2013,7,21,"SWA","SOUTHWEST AIRLINES","B-737-500","A","148",33,4,10,1,2,"D",1,1,NA,NA,"KDAL","DALLAS LOVE FIELD ARPT","TX","ASW","APPROACH","DAY","NONE",500,135,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9359",4529,2001,4,16,"BUS","BUSINESS","BA-31 JETSTR","A","168",3,2,19,4,2,"C",4,4,NA,NA,"KMYR","MYRTLE BEACH INTL","SC","ASO","TAKEOFF RUN","DAY","NONE",0,40,0,"UNKBS","UNKNOWN SMALL BIRD","2-10","ABORTED TAKEOFF",0
"9360",2266,2001,9,6,"NWA","NORTHWEST AIRLINES","A-320","A","04A",3,4,23,1,2,"D",1,1,NA,NA,"KSMF","SACRAMENTO INTL","CA","AWP","APPROACH","DAY",NA,400,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9361",10222,1991,8,22,"UAL","UNITED AIRLINES","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
"9362",3707,1993,3,25,"BUS","BUSINESS","GULFAERO IV","A","421",4,4,37,46,2,"D",5,5,NA,NA,"KIDA","IDAHO FALLS REGIONAL ARPT","ID","ANM","APPROACH","NIGHT","RAIN",100,140,NA,"NE1","GULL","2-10","NONE",0
"9363",9852,2000,7,23,"UAL","UNITED AIRLINES","B-737-500","A","148",33,4,10,1,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9364",10809,2011,12,14,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KBDL","BRADLEY INTL","CT","ANE",NA,NA,NA,NA,NA,0,"1F41","STRIPED SKUNK","1",NA,0
"9365",29698,2004,5,20,"SKZ","SKYWAY ENTERPRISES","SHORTS 360","A","804",8,3,31,4,2,"C",4,4,NA,NA,"KMCI","KANSAS CITY INTL","MO","ACE","APPROACH","NIGHT","NONE",1000,120,NA,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",0
"9366",29940,2014,5,25,"AAL","AMERICAN AIRLINES","A-319","A","04A",6,4,10,1,2,"D",1,1,NA,NA,"KCRP","CORPUS CHRISTI INTL ARPT","TX","ASW","TAKEOFF RUN","DAY","NONE",0,NA,0,"NE1","GULL","1","NONE",0
"9367",990,2003,7,4,"MKU","ISLAND AIR","DHC8 DASH 8","A","303",10,3,31,10,2,"C",4,4,NA,NA,"PHMK","MOLOKAI ARPT","HI","AWP","CLIMB","DAY","NONE",50,100,NA,"O2212","ZEBRA DOVE","2-10","NONE",0
"9368",24021,2010,9,14,"AWE","US AIRWAYS","B-737-300","A","148",24,4,10,1,2,"D",1,1,NA,NA,"KBNA","NASHVILLE INTL","TN","ASO","APPROACH","NIGHT","NONE",500,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9369",22228,2006,8,24,"UPS","UPS AIRLINES","B-767-300","A","148",97,4,22,7,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9370",16169,2011,5,7,"QXE","HORIZON AIR","DHC8 DASH 8","A","303",10,3,31,10,2,"C",4,4,NA,NA,"KSEA","SEATTLE-TACOMA INTL","WA","ANM","TAKEOFF RUN","DAY","NONE",0,NA,0,"YI","SWALLOW","1",NA,0
"9371",8108,1998,3,29,"UNK","UNKNOWN","DA-10 FALCON","A","300",2,3,19,1,2,"D",5,5,NA,NA,"KPBH","PRICE COUNTY ARPT","WI","AGL","TAKEOFF RUN","NIGHT",NA,0,NA,0,"1G11","WHITE-TAILED DEER","1","OTHER",0
"9372",11950,2011,9,25,"DAL","DELTA AIR LINES","MD-88","A","583",37,4,34,10,2,"D",5,5,NA,NA,"KCVG","CINCINNATI/NORTHERN KENTUCKY INTL ARPT","KY","ASO","APPROACH","DAY","NONE",50,145,0,"N5111","KILLDEER","11-100","NONE",0
"9373",28052,2000,12,22,"ABX","ABX AIR","DC-9-40","A","583",22,4,34,10,2,"D",5,5,NA,NA,"KBHM","BIRMINGHAM-SHUTTLESWORTH INTL","AL","ASO","APPROACH","NIGHT","NONE",1100,125,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9374",18276,2003,7,23,"BUS","BUSINESS","LEARJET-60","A","395",10,2,31,14,2,"D",5,5,NA,NA,"KHPN","WESTCHESTER COUNTY ARPT","NY","AEA","LANDING ROLL","DAY","NONE",0,120,0,"UNKBS","UNKNOWN SMALL BIRD","2-10",NA,0
"9375",2,1999,11,6,"FDX","FEDEX EXPRESS","A-310","A","04A",2,4,34,13,2,"D",1,1,NA,NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","CLIMB",NA,NA,11000,305,15,"UNKBL","UNKNOWN LARGE BIRD","1","NONE",1
"9376",21285,2010,7,14,"ASH","MESA AIRLINES","CRJ700","A","188",16,4,22,4,2,"D",5,5,NA,NA,"KCHS","CHARLESTON AFB/INTL ARPT","SC","ASO","TAKEOFF RUN","DAY","NONE",0,NA,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9377",21586,2007,9,29,"ABX","ABX AIR","B-767-200","A","148",29,4,22,7,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,1
"9378",21823,2010,10,1,"EGF","AMERICAN EAGLE AIRLINES","EMB-145","A","332",14,3,1,10,2,"D",5,5,NA,NA,"KDAY","JAMES M COX DAYTON INTL","OH","AGL","DEPARTURE","DAY",NA,NA,NA,NA,"O2205","MOURNING DOVE","1","NONE",1
"9379",26935,2013,4,27,"VNR","AVANTAIR","PIAGGIO P180","A","721",12,2,31,4,2,"C",3,3,NA,NA,"KTUL","TULSA INTL","OK","ASW","TAKEOFF RUN","DAY","RAIN",0,106,0,"ZX303","SAVANNAH SPARROW","2-10","ABORTED TAKEOFF",0
"9380",4510,1997,5,29,"ABX","ABX AIR","DC-8-63","A","583",18,4,34,1,4,"D",1,1,1,1,"ZZZZ","UNKNOWN",NA,NA,"EN ROUTE","NIGHT",NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9381",3919,1998,9,9,"MIL","MILITARY","MC-130P","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KABQ","ALBUQUERQUE INTL SUNPORT","NM","ASW","TAKEOFF RUN","DAY",NA,0,98,0,"YH004","HORNED LARK","1",NA,0
"9382",16942,2004,7,25,"UAL","UNITED AIRLINES","B-757-200","A","148",26,4,34,40,2,"D",1,1,NA,NA,"ZZZZ","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1",NA,0
"9383",28224,2014,7,28,"BUS","BUSINESS","LEARJET-35","A","395",4,3,19,1,2,"D",5,5,NA,NA,"KROW","ROSWELL INTL AIR CENTER","NM","ASW","LANDING ROLL","DAY",NA,0,NA,0,"UNKB","UNKNOWN BIRD","1",NA,0
"9384",13543,2004,10,10,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KHPN","WESTCHESTER COUNTY ARPT","NY","AEA","APPROACH","NIGHT","NONE",1000,134,NA,"UNKBS","UNKNOWN SMALL BIRD","2-10","NONE",0
"9385",21566,1991,5,10,"AAL","AMERICAN AIRLINES","B-727-200","A","148",11,4,34,10,3,"D",5,6,5,NA,"KHOU","WILLIAM P HOBBY ARPT","TX","ASW","APPROACH","DAY","NONE",200,145,NA,"YL001","EUROPEAN STARLING","1",NA,0
"9386",23283,2015,3,4,"USCG","US COAST GUARD","CASA CN-235","A","271",5,3,22,22,2,"C",4,4,NA,NA,"KMOB","MOBILE REGIONAL","AL","ASO","APPROACH","NIGHT",NA,700,NA,NA,"UNKB","UNKNOWN BIRD","1",NA,0
"9387",5401,2014,5,11,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA",NA,NA,NA,NA,NA,0,"2A3","COMMON SNAPPING TURTLE","1",NA,0
"9388",4448,2009,6,2,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KACY","ATLANTIC CITY INTL","NJ","AEA",NA,NA,NA,NA,NA,0,"YL001","EUROPEAN STARLING","1",NA,0
"9389",14601,2004,10,5,"FDX","FEDEX EXPRESS","DC-10-10","A","583",24,4,22,7,3,"D",1,6,1,NA,"KSTL","LAMBERT-ST LOUIS INTL","MO","ACE","CLIMB","NIGHT","NONE",4400,180,NA,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9390",16004,2013,7,18,"SWA","SOUTHWEST AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KBUF","BUFFALO-NIAGARA INTL","NY","AEA","TAKEOFF RUN","DAY","NONE",0,135,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
"9391",25111,2001,5,18,"PVT","PRIVATELY OWNED","C-152","A","226",36,1,NA,NA,1,"A",7,NA,NA,NA,"KPDK","DEKALB-PEACHTREE ARPT","GA","ASO","CLIMB","DAY","NONE",100,65,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9392",26956,2012,8,9,"BUS","BUSINESS","CITATION II","A","226",37,3,31,1,2,"D",5,5,NA,NA,"KPIT","PITTSBURGH INTL ARPT","PA","AEA","LANDING ROLL","DAWN","NONE",0,120,0,"O2205","MOURNING DOVE","1","NONE",0
"9393",17812,1990,6,7,"PHM","PHI INC","SABRLNR-80A","A","765",18,3,22,7,2,"D",5,5,NA,NA,"KLFT","LAFAYETTE REGIONAL","LA","ASW","CLIMB","NIGHT",NA,200,140,NA,"I13","EGRET","2-10","ENGINE SHUTDOWN",1
"9394",16787,2004,8,10,"UAL","UNITED AIRLINES","B-737-500","A","148",33,4,10,1,2,"D",1,1,NA,NA,"KOMA","EPPLEY AIRFIELD","NE","ACE","APPROACH",NA,NA,NA,NA,NA,"UNKBS","UNKNOWN SMALL BIRD","1",NA,0
"9395",18376,2002,5,10,"USA","1US AIRWAYS","A-319","A","04A",6,4,10,1,2,"D",1,1,NA,NA,"KPHL","PHILADELPHIA INTL","PA","AEA","APPROACH","NIGHT","NONE",100,145,NA,"UNKBM","UNKNOWN MEDIUM BIRD","1","NONE",0
"9396",23867,2003,8,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KDAY","JAMES M COX DAYTON INTL","OH","AGL",NA,NA,NA,NA,NA,0,"O2205","MOURNING DOVE","1",NA,0
"9397",971,2010,8,23,"UNK","UNKNOWN","UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KPDX","PORTLAND INTL (OR)","OR","ANM",NA,NA,NA,NA,NA,0,"K5114","AMERICAN KESTREL","1",NA,0
"9398",15896,2015,8,3,"AAL","AMERICAN AIRLINES","B-737-800","A","148",43,4,10,1,2,"D",1,1,NA,NA,"KAUS","AUSTIN-BERGSTROM INTL","TX","ASW","TAKEOFF RUN","NIGHT",NA,0,138,0,"UNKBS","UNKNOWN SMALL BIRD","1","NONE",0
