"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb"
10870,"black","blue",26.527165356566,44.7671059260327,13.9143155021646,"karaoke",1
10871,"black","blue",27.1646006402176,37.8207878317554,16.3279378296238,"trivia",1
10872,"grey","blue",28.1283494572493,18.5217959768579,9.56193824590454,"yoga",0
10873,"grey","blue",32.2452736668183,43.8639016492567,17.7874993741062,"karaoke",4
10874,"grey","blue",31.7901196659818,36.2779718658563,16.6979718572753,"karaoke",2
10875,"grey","grey",25.6208843777229,44.2292554051701,17.2692181714667,"art",1
10876,"black","blue",28.8959737263144,25.628204967208,7.57677102426553,"trivia",2
10877,"black","blue",30.8969441818741,34.6326761192199,15.6668195057241,"debate",1
10878,"black","blue",27.2727053721636,30.910895681807,14.2639847607864,"yoga",4
10879,"black","blue",31.0005928303857,22.4996849247901,10.1010012162595,"cooking",3
10880,"black","blue",21.1212362499762,35.1396660671893,15.4504239482717,"art",0
10881,"black","blue",26.4777056635533,41.124598651176,19.0349526993687,"karaoke",7
10882,"black","blue",30.1093821695886,38.0880790180305,15.7884171410096,"yoga",1
10883,"black","blue",27.1677252324622,35.2737588510924,14.7834315576507,"cooking",4
10884,"grey","blue",30.4398013072167,39.9692579006953,21.4133974952354,"art",2
10885,"grey","blue",28.303524239608,35.8508674959243,19.1732481662773,"art",0
10886,"black","blue",35.8681500283822,45.1759460516259,21.0097289501274,"art",0
10887,"grey","blue",27.8710580303317,39.2599308316757,15.1618239001332,"cooking",0
10888,"grey","blue",29.1731312017226,32.4645541957433,13.7703026583724,"debate",4
10889,"black","blue",25.2635497458332,39.5717786612957,16.5595098783607,"debate",0
10890,"grey","grey",28.2114732403571,23.6118977767546,12.8743531303475,"cooking",2
10891,"black","blue",26.628230442285,42.7887512791933,19.5021474367187,"yoga",8
10892,"grey","grey",26.886278775892,29.7217093080448,16.7138699668553,"art",1
10893,"black","blue",29.2310541378959,26.740204591831,14.3456777000896,"trivia",1
10894,"black","blue",32.4483690211263,36.8612183663861,13.5943653843351,"karaoke",2
10895,"black","blue",26.7374636422293,33.6327338460107,15.7877924674009,"cooking",4
10896,"grey","blue",27.3792802395281,35.9994190326099,17.2108267632977,"art",0
10897,"black","grey",31.5883330185046,31.4097555985533,13.3553527570562,"art",4
10898,"black","blue",26.0389794173813,30.6821638689092,11.7833792317291,"karaoke",1
10899,"black","blue",29.0346927851323,37.143509901442,16.4899453419811,"yoga",1
10900,"grey","blue",28.1886840021759,36.2454606850389,14.2136113495368,"debate",0
10901,"brown","blue",25.5394597951322,31.4680584623364,18.268327834279,"karaoke",0
10902,"grey","blue",30.1199387184786,38.4625183510632,15.563223621816,"art",5
10903,"black","blue",26.8965152982668,30.9240163865001,10.7084544392311,"art",1
10904,"grey","grey",29.0159172969932,29.6438960043197,13.3767612061051,"cooking",0
10905,"grey","blue",28.0456927336804,22.9761777983021,16.2793700653074,"yoga",2
10906,"grey","blue",32.6858630681801,29.8402448983809,15.239070930606,"karaoke",1
10907,"grey","blue",26.798276688049,29.8455758138971,15.0966924599126,"karaoke",1
10908,"black","grey",30.7858809055663,31.1785411140302,12.8396621122118,"comedy",2
10909,"grey","blue",27.0366765800373,36.8464666439189,16.1396172216792,"cooking",3
10910,"black","grey",27.1918274686459,27.4795173814408,6.67055322450427,"art",4
10911,"black","blue",27.8439481979219,22.7771424588161,14.8839560138239,"cooking",3
10912,"black","blue",29.7314942801562,32.9223478068629,13.2621954530241,"debate",3
10913,"black","blue",28.7723041742831,27.2284527702013,9.98395728743282,"art",0
10914,"grey","blue",30.6252627964871,46.5411786862786,15.0206596523559,"comedy",2
10915,"grey","blue",26.7912031927324,31.6353017104682,16.3194751147032,"cooking",6
10916,"black","blue",28.9938935519714,31.6606366917181,14.3208643761587,"karaoke",0
10917,"black","blue",34.1790882964623,33.9518218404533,15.1311438884522,"yoga",1
10918,"grey","blue",33.4937066776388,27.9917264410058,14.5231778492918,"cooking",1
10919,"black","grey",22.7541255158906,49.4670323695665,15.2194451325883,"karaoke",2
10920,"black","grey",21.9351334943057,43.4613087277751,14.2253412402048,"trivia",2
10921,"brown","blue",26.7889820261013,43.2482335982372,21.566701060138,"debate",9
10922,"black","grey",22.1653452226837,27.8540596416232,6.4514720778633,"art",0
10923,"brown","blue",23.7415450586053,45.109924594167,17.779785550367,"cooking",0
10924,"black","blue",25.3469277375273,36.2774135590395,17.0825243068479,"cooking",2
10925,"black","blue",27.0374682206857,39.6266158131824,18.1404761377753,"cooking",0
10926,"black","blue",27.9014231655791,26.3754059371375,11.6905429444006,"comedy",2
10927,"black","blue",26.3416593483985,30.0584057750436,15.806018568578,"art",3
10928,"grey","blue",30.6124935463312,28.0632432505892,17.1077335171394,"cooking",3
10929,"black","blue",27.2587590668341,50.6381751863763,15.2811323580186,"karaoke",3
10930,"black","blue",20.3410976683041,33.6728277163327,10.0049686027612,"cooking",2
10931,"grey","blue",27.517851523174,20.1677937211723,9.49444797943663,"debate",3
10932,"grey","blue",26.2548791853186,46.8332037972696,16.5924058322256,"debate",6
10933,"brown","blue",23.7573331743188,42.586858888721,16.501713911415,"cooking",1
10934,"grey","blue",31.2595682358649,32.8340509023324,17.8791202000193,"art",2
10935,"black","blue",26.1680776796959,40.6756494230403,16.652543451601,"debate",1
10936,"black","blue",27.7239506901291,29.5941564575101,13.8913322745411,"karaoke",0
10937,"black","blue",26.7986021611952,35.452171297133,9.78816076011567,"trivia",5
10938,"black","blue",29.8154106697952,42.653140090779,20.1299776094265,"debate",7
10939,"grey","blue",28.5037578497292,25.1663652219437,12.6842132478201,"yoga",2
10940,"grey","blue",23.9083642137487,29.7871095393658,14.9061785339868,"debate",3
10941,"brown","grey",26.2706022358004,36.0851242439108,16.1620888555431,"comedy",8
10942,"black","blue",32.9564898073478,44.7601236945956,18.0245806761546,"yoga",2
10943,"grey","blue",28.1583511731862,34.6929039695668,19.0381728422016,"cooking",1
10944,"black","blue",26.2854372132384,40.5399091193503,16.8136647644849,"yoga",4
10945,"grey","blue",32.7784880458903,34.8900027909106,16.3467822488292,"yoga",4
10946,"black","blue",25.6355368125527,17.6594995227115,11.3526404977497,"cooking",5
10947,"grey","grey",26.7614094077499,32.966592871469,13.5596551409341,"comedy",3
10948,"black","blue",27.4211738831582,28.4578189768206,12.6789870671046,"art",2
10949,"grey","blue",31.172198442394,45.8285635474011,18.96733852814,"art",6
10950,"black","grey",24.6536055437887,40.9151989972753,16.284716084315,"trivia",1
10951,"grey","blue",30.8501005639255,33.0086608783257,24.2134262034318,"cooking",1
10952,"black","blue",29.5655086423999,26.9572461406897,14.4623372927536,"karaoke",2
10953,"grey","blue",23.291271062826,30.6823122492277,18.1951243294277,"comedy",4
10954,"black","blue",27.7380337066265,22.2647707333822,16.2982592151898,"trivia",1
10955,"grey","blue",26.7017074891348,28.5783714272677,16.69271854834,"debate",1
10956,"brown","blue",28.3369137174993,30.9208592491323,8.80696305004147,"art",1
10957,"brown","grey",27.0597929080997,39.0936446901943,17.7703486142044,"art",2
10958,"black","blue",38.5375515297738,22.4226199583273,14.0234944967475,"comedy",1
10959,"brown","blue",28.4520585373347,46.0219304336466,10.7931167181229,"karaoke",3
10960,"brown","grey",29.648312301249,36.9141244415797,21.7052404141311,"yoga",0
10961,"black","blue",27.2960028833227,21.8034812566579,6.47409867521788,"trivia",1
10962,"black","blue",26.1776019949011,45.1537998318505,14.1698144382295,"art",1
10963,"black","blue",29.4271958827426,33.3254318170979,13.9542089216957,"yoga",5
10964,"black","blue",28.8443788544821,50.9232300873752,18.0922878081078,"yoga",2
10965,"black","blue",27.725565746725,26.140109001997,17.4041476870523,"art",1
10966,"black","blue",29.8441288090638,37.4899344871892,13.7512398991177,"comedy",4
10967,"black","grey",28.9178036587064,46.8366519235278,18.953714472829,"debate",3
10968,"grey","blue",31.4963586839629,38.3611143488478,17.8718288222909,"karaoke",2
10969,"brown","blue",22.3970105716532,45.3981217657623,18.9069856550411,"debate",2
10970,"brown","grey",29.6180540561913,37.0499773373405,15.5449740977082,"art",2
10971,"grey","blue",26.4442068877686,29.5390063891307,17.3880647407387,"comedy",2
10972,"black","blue",27.8482587544305,22.9044285244942,9.9608578455162,"cooking",3
10973,"grey","blue",30.3117932594161,41.026585979445,19.0427562357366,"art",1
10974,"grey","blue",29.6156984644864,30.2128464913941,13.5209505062026,"cooking",2
10975,"grey","blue",29.5161776010475,28.9652163170609,12.5239764830277,"debate",3
10976,"grey","blue",30.9238288518397,29.7476325937061,13.867713525478,"cooking",1
10977,"black","grey",29.857718840639,11.6023719752151,11.2073227797794,"art",0
10978,"brown","blue",33.9938520686282,48.8669632449097,19.4908044434437,"cooking",2
10979,"black","blue",29.4474133107282,30.1207173059851,18.974533639771,"debate",2
10980,"black","blue",23.1544510781844,29.988131382093,9.96988273322917,"cooking",1
10981,"black","blue",28.5700395752833,40.0381784924243,13.2966778961747,"cooking",4
10982,"black","blue",29.6564893398102,39.6152947888042,14.3921947048795,"karaoke",12
10983,"black","blue",28.666216908599,28.2240984793158,20.3206245912769,"cooking",1
10984,"black","blue",21.9089190164249,34.6576046444211,19.1476326489298,"cooking",2
10985,"black","blue",30.4040747484809,24.2237755447424,17.88656964636,"yoga",1
10986,"grey","blue",29.2285163234037,36.0688488422776,12.9945936098443,"comedy",6
10987,"grey","blue",29.6207902113398,41.2875445041152,16.0605834748591,"cooking",1
10988,"grey","grey",25.2640152309726,32.1755013104855,13.3120415209804,"cooking",2
10989,"grey","blue",29.9011579722565,36.5438048160185,11.9749269619771,"trivia",1
10990,"grey","blue",29.1360575780594,30.4082563751183,11.5074458771695,"trivia",1
10991,"grey","blue",24.1893044148324,38.5530125789946,17.0463809758924,"yoga",0
10992,"brown","blue",25.9077800707445,30.5566490502386,13.9908494597939,"comedy",0
10993,"grey","blue",30.9053878502625,37.0592349098381,16.3421176750685,"art",1
10994,"black","blue",25.1628669105945,31.4567412757036,12.3132867992715,"cooking",0
10995,"black","blue",32.1020348606029,26.3161705718994,11.8617066784171,"yoga",1
10996,"grey","blue",27.9498400331555,32.0076392888254,15.3878246014676,"art",2
10997,"black","blue",19.2539816600814,25.2197122108287,10.9026878816551,"trivia",2
10998,"grey","grey",30.4428096527175,41.4906369155382,24.6151373652953,"cooking",2
10999,"black","blue",27.8728822406194,38.6865182750906,18.4567938150725,"trivia",2
11000,"black","blue",29.4136990408827,26.8664486647527,12.4595834648708,"comedy",4
11001,"black","blue",29.8769618737758,30.4455488515301,10.5944349397367,"karaoke",2
11002,"grey","blue",23.5877087598288,22.3028053604004,14.0567414817457,"comedy",1
11003,"black","blue",29.3739443765926,43.7250011321095,19.6493372545812,"yoga",5
11004,"black","blue",24.590292582562,26.9032402685922,14.3521147314328,"art",3
11005,"grey","blue",28.2810546033434,37.517059934363,16.5759603590113,"cooking",2
11006,"grey","blue",24.9070616064599,35.5273324093949,10.5534627872282,"yoga",1
11007,"black","blue",26.1088395245075,30.474901095356,15.2889855666869,"cooking",2
11008,"grey","blue",29.1010191536897,27.0937035460616,15.5595530001909,"art",0
11009,"black","grey",26.1869337172839,52.0788669374545,15.2928663877221,"karaoke",4
11010,"grey","grey",25.7074212640219,21.6326821636432,13.9904395203411,"cooking",4
11011,"grey","blue",32.5565152198612,36.1812042611458,16.6335870134008,"karaoke",3
11012,"black","blue",30.7933782113533,38.7099384152745,16.2800670841392,"yoga",2
11013,"grey","blue",29.0793507068483,43.6732066353853,12.9397624341017,"cooking",3
11014,"grey","blue",30.3420518603472,26.2104846363897,14.7531053683847,"cooking",3
11015,"grey","blue",29.8408812262488,31.4060018298622,13.5337956908906,"cooking",2
11016,"grey","blue",22.6838882901403,40.7886203355657,9.97097445580215,"trivia",2
11017,"black","blue",22.0831160327225,32.0444586279439,15.0942779023148,"trivia",9
11018,"grey","blue",30.2592959625609,36.7097289639972,18.6240883271427,"cooking",4
11019,"grey","blue",25.5239488347438,35.8582706158289,17.4518299630636,"yoga",1
11020,"grey","blue",22.9866297682996,25.8911081006559,13.5019389704656,"trivia",3
11021,"brown","blue",27.5040598902348,35.5444662718795,21.5680861276301,"cooking",1
11022,"black","blue",28.6908540892843,46.6173835864118,19.4627661358484,"yoga",1
11023,"grey","grey",33.0236632857884,35.540270328719,18.5954484020858,"art",2
11024,"black","blue",30.5463019852265,52.7339861726127,18.7397934806126,"comedy",5
11025,"black","blue",28.0182159166968,43.6349178547083,17.1005148012575,"yoga",12
11026,"black","blue",24.831115007214,23.3291947000746,10.4819320484432,"art",2
11027,"grey","blue",23.8084176416096,27.2654941650511,11.590987923891,"cooking",4
11028,"brown","blue",27.3956365472792,28.3835509905554,12.0836685635963,"cooking",2
11029,"black","blue",23.5431762691268,41.9246518785207,14.9382535156017,"karaoke",2
11030,"black","blue",32.1179412529369,41.3719867888768,15.3243200301562,"trivia",2
11031,"grey","blue",31.2810768494021,44.1443496205763,18.6012388804217,"yoga",2
11032,"black","blue",28.4409182966192,36.468364042723,17.4647629600447,"debate",5
11033,"grey","grey",23.2004675630919,24.3550877809066,16.0771486751384,"art",1
11034,"grey","blue",28.6978304030046,31.5192354388701,17.9914940426074,"art",1
11035,"brown","blue",32.4166354832936,35.4795789624297,11.4194075861153,"art",0
11036,"grey","blue",25.2753112914816,27.272251487176,12.3441772487232,"karaoke",2
11037,"black","blue",34.0286591502283,44.33503752727,19.9520475672532,"debate",1
11038,"grey","blue",23.6459870557449,27.8005806115823,19.8169513793012,"cooking",1
11039,"brown","blue",26.9556059850865,40.5031840054753,13.7115063879999,"art",3
11040,"grey","grey",27.6896705112787,20.6586641910306,10.7962811961492,"art",3
11041,"black","grey",29.319821418444,33.7709108020221,13.9468984596392,"art",2
11042,"black","blue",29.1462978948307,37.3586226994143,11.3112455419591,"cooking",3
11043,"grey","blue",34.2264094803173,27.5006879086147,12.9539801749869,"cooking",3
11044,"grey","blue",27.2108455238627,25.5324293540337,13.9886418893451,"comedy",2
11045,"brown","blue",24.2675607816265,43.4943204855116,11.5760007968752,"trivia",0
11046,"grey","grey",26.85165716832,49.4826296595131,14.3821006957227,"trivia",3
11047,"black","blue",29.6641161523143,41.0839060050867,23.2637578474287,"art",1
11048,"black","blue",24.9260852432132,34.909462703387,15.8661795747098,"cooking",2
11049,"black","grey",24.3215066287436,36.6071169799073,8.88626580164528,"cooking",1
11050,"brown","blue",24.9587997662341,38.6322356920418,13.4881229108142,"trivia",2
11051,"black","blue",31.048899335356,33.8714182410293,21.4042128082057,"art",1
11052,"black","blue",30.1709428331998,33.9863904039152,12.2792298507397,"karaoke",5
11053,"grey","blue",24.7910432040843,39.2920472698635,15.3646385616331,"art",1
11054,"black","blue",30.1868348184455,20.2618426412564,11.7329655077759,"yoga",3
11055,"grey","grey",30.292162813166,26.6790905777211,14.5754824722996,"debate",1
11056,"grey","blue",27.8678981458885,36.999469936563,17.0986095428031,"trivia",2
11057,"brown","grey",23.7772553204989,13.5421202385435,8.91638530042222,"comedy",0
11058,"brown","blue",25.8727851187791,45.2222202253251,17.3858903908749,"karaoke",9
11059,"black","grey",30.6451018023532,37.0858479627933,15.2069617338859,"art",2
11060,"brown","blue",34.8756832877466,30.8549232711728,17.8577714855432,"karaoke",0
11061,"black","blue",33.5588623842556,37.5454029260548,17.1276241198264,"cooking",2
11062,"black","blue",31.3209934713206,39.1189153665487,24.7412065100742,"debate",9
11063,"grey","blue",28.2412594715434,35.5544698371639,16.3198105803929,"art",6
