response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2021/08/10 01:53:39,Assault in Progress ,Yes,DAMPRP  ,,Bodily Force,Body Weight Pin,Black,Male,32,,1,North Loop
2021/08/10 05:17:26,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Joint Lock,Black,Male,37,,5,Whittier
2021/08/10 05:41:09,Down Outside-One ,Yes,OD      ,,Bodily Force,Body Weight Pin,Black,Male,31,,1,Downtown West
2021/08/10 15:24:44,Miscellaneous ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,17,,4,Near - North
2021/08/10 15:24:44,Miscellaneous ,No,WT      ,,Bodily Force,Joint Lock,Black,Male,17,,4,Near - North
2021/08/10 15:24:44,Miscellaneous ,No,WT      ,,Bodily Force,Joint Lock,Black,Male,17,,4,Near - North
2021/08/10 15:24:44,Miscellaneous ,No,WT      ,,Bodily Force,Takedown,Black,Male,17,,4,Near - North
2021/08/10 17:47:29,Traffic Law Enforcement ,No,DAMPRP  ,,Bodily Force,Body Weight Pin,Black,Male,20,,4,Near - North
2021/08/10 17:47:29,Traffic Law Enforcement ,No,DAMPRP  ,,Bodily Force,Takedown,Black,Male,20,,4,Near - North
2021/08/10 19:39:15,Unknown Trouble ,Yes,DASLT5  ,,Bodily Force,Joint Lock,Black,Female,25,,3,Wenonah
2021/08/11 13:31:53,Suspicious Vehicle ,No,PFARM   ,,Bodily Force,Takedown,Black,Male,17,,4,Hawthorne
2021/08/11 13:31:53,Suspicious Vehicle ,No,PFARM   ,,Bodily Force,Body Weight Pin,Black,Male,17,,4,Hawthorne
2021/08/12 06:14:36,Stabbing ,Yes,MURDR   ,,Taser,Red Dot,Black,Male,52,,1,Loring Park
2021/08/12 06:14:36,Stabbing ,Yes,MURDR   ,,Taser,Display,Black,Male,52,,1,Loring Park
2021/08/13 03:53:54,Person with a Weapon ,Yes,ASLT2   ,,Taser,Red Dot,White,Male,31,,1,North Loop
2021/08/13 03:53:54,Person with a Weapon ,Yes,ASLT2   ,,Less Lethal,Bean Bag Round,White,Male,31,,1,North Loop
2021/08/13 15:49:15,Suspicious Person ,No,WT      ,,Improvised Weapon,Other Improvised Weapon,White,Female,23,,5,CARAG
2021/08/13 20:58:43,Unwanted Person ,Yes,FORCE   ,,Bodily Force,Joint Lock,Black,Female,NA,,3,Northrop
2021/08/13 20:58:43,Unwanted Person ,Yes,FORCE   ,,Bodily Force,Push Away,Black,Female,NA,,3,Northrop
2021/08/14 01:59:47,Fight ,No,FORCE   ,,Chemical Irritant,Personal Mace,Black,Male,NA,,1,Downtown West
2021/08/14 02:19:24,Fight ,No,FORCE   ,,Chemical Irritant,Crowd Control Mace,NA,NA,NA,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Bodily Force,Body Weight Pin,Black,Male,31,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Bodily Force,Body Weight Pin,Black,Male,31,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Taser,Display,NA,NA,NA,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Bodily Force,Joint Lock,Black,Male,31,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Taser,Display,Black,Male,31,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Taser,Red Dot,NA,NA,NA,,1,Downtown West
2021/08/14 02:22:48,Chase on Foot ,No,CARJCK  ,,Taser,Firing Darts,Black,Male,31,,1,Downtown West
2021/08/14 16:55:21,Assault in Progress ,Yes,ASLT4   ,,Bodily Force,Takedown,White,Male,47,,5,Whittier
2021/08/14 17:20:16,Fight ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,Black,Female,20,,3,Keewaydin
2021/08/14 17:20:16,Fight ,Yes,ASLT5   ,,Bodily Force,Joint Lock,Black,Female,20,,3,Keewaydin
2021/08/14 17:20:16,Fight ,Yes,ASLT5   ,,Bodily Force,Takedown,Black,Female,20,,3,Keewaydin
2021/08/14 17:20:16,Fight ,Yes,ASLT5   ,,Maximal Restraint Technique,Side Recovery Position,Black,Female,20,,3,Keewaydin
2021/08/14 17:20:16,Fight ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,Black,Female,20,,3,Keewaydin
2021/08/14 21:53:53,Unwanted Person ,Yes,CIC     ,,Bodily Force,Joint Lock,White,Male,37,,3,Corcoran
2021/08/15 00:50:05,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Joint Lock,White,Male,28,,4,Hawthorne
2021/08/15 01:55:06,Unknown Trouble ,Yes,MURDR   ,,Bodily Force,Push Away,Black,Male,29,,5,Whittier
2021/08/15 03:36:05,Burglary Dwlng In Progress ,Yes,VDNCO   ,,Taser,Display,White,Male,28,,4,Hawthorne
2021/08/15 05:48:12,Domestic ,Yes,WT      ,,Taser,Display,Black,Male,47,,4,Webber - Camden
2021/08/15 12:30:23,Theft ,Yes,BURGB   ,,Bodily Force,Joint Lock,Black,Male,66,,5,Lowry Hill East
2021/08/15 14:52:40,Burglary Dwlng In Progress ,Yes,BURGD   ,,Bodily Force,Body Weight Pin,White,Male,34,,2,Sheridan
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Taser,Display,Black,Male,NA,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Taser,Display,Black,Male,NA,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Chemical Irritant,Personal Mace,Black,Male,NA,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Bodily Force,Joint Lock,Black,Male,24,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Chemical Irritant,Crowd Control Mace,Black,Male,NA,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Taser,Red Dot,Black,Male,NA,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Bodily Force,Push Away,Black,Female,27,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Bodily Force,Push Away,Black,Female,18,,4,Near - North
2021/08/15 18:51:41,Robbery of Person ,Yes,ROBPAG  ,,Taser,Red Dot,Black,Male,NA,,4,Near - North
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Punch,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Taser,Touch,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Joint Lock,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Taser,Firing Darts,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/15 22:31:29,Suspicious Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Male,29,,3,Diamond Lake
2021/08/16 01:04:51,Assault in Progress ,Yes,FLEEFT  ,,Bodily Force,Takedown,Black,Male,19,,2,Marcy Holmes
2021/08/16 01:04:51,Assault in Progress ,Yes,FLEEFT  ,,Taser,Red Dot,Black,Male,19,,2,Marcy Holmes
2021/08/16 01:04:51,Assault in Progress ,Yes,FLEEFT  ,,Bodily Force,Body Weight Pin,Black,Male,19,,2,Marcy Holmes
2021/08/16 14:58:09,Suspicious Person ,No,ROBBIZ  ,,Bodily Force,Takedown,Native American,Male,36,,3,Longfellow
2021/08/16 14:58:09,Suspicious Person ,No,ROBBIZ  ,,Bodily Force,Punch,Native American,Male,36,,3,Longfellow
2021/08/16 20:04:03,Professional Service/Asst ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,White,Male,27,,4,Hawthorne
2021/08/16 20:04:03,Professional Service/Asst ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,White,Male,27,,4,Hawthorne
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Taser,Touch,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Taser,Firing Darts,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Punch,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Knee,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Punch,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Body Weight Pin,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Taser,Firing Darts,Black,Male,34,,3,East Phillips
2021/08/16 23:19:08,ShotSpotter Activation ,No,ASLT2   ,,Bodily Force,Knee,Black,Male,34,,3,East Phillips
2021/08/17 06:33:56,Person Threat to Jump ,Yes,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,NA,,3,Elliot Park
2021/08/17 08:26:59,Property Damage Accident ,Yes,"NARC    ",,Bodily Force,Body Weight Pin,White,Female,25,,3,Corcoran
2021/08/17 13:04:15,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,42,,3,Powderhorn Park
2021/08/17 13:04:15,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Takedown,Black,Male,42,,3,Powderhorn Park
2021/08/17 22:15:07,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Taser,Red Dot,Black,Male,30,,3,Ventura Village
2021/08/17 22:25:19,Sound of Shots Fired ,Yes,DISWEA  ,,Bodily Force,Body Weight Pin,Black,Male,23,,5,King Field
2021/08/17 22:25:19,Sound of Shots Fired ,Yes,DISWEA  ,,Bodily Force,Takedown,Black,Male,23,,5,King Field
2021/08/17 22:25:19,Sound of Shots Fired ,Yes,DISWEA  ,,Bodily Force,Body Weight Pin,Black,Male,23,,5,King Field
2021/08/17 22:25:19,Sound of Shots Fired ,Yes,DISWEA  ,,Bodily Force,Takedown,Black,Male,23,,5,King Field
2021/08/18 02:20:18,Robbery of Person ,Yes,CARJCK  ,,Taser,Display,White,Male,27,,5,Windom
2021/08/18 02:20:18,Robbery of Person ,Yes,CARJCK  ,,Taser,Touch,White,Male,27,,5,Windom
2021/08/18 02:20:18,Robbery of Person ,Yes,CARJCK  ,,Taser,Red Dot,White,Male,27,,5,Windom
2021/08/18 04:57:25,Unknown Wireless/Cell Phone,Yes,CIC     ,,Bodily Force,Joint Lock,White,Female,36,,1,Downtown West
2021/08/18 14:02:48,Suspicious Person ,No,LOITER  ,,Taser,Red Dot,Black,Male,19,,4,Near - North
2021/08/18 14:45:31,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Joint Lock,Black,Female,36,,2,Nicollet Island - East Bank
2021/08/18 14:45:31,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Body Weight Pin,Black,Female,36,,2,Nicollet Island - East Bank
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,38,,4,Hawthorne
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,38,,4,Hawthorne
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Push Away,Black,Male,38,,4,Hawthorne
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Push Away,Black,Male,38,,4,Hawthorne
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,38,,4,Hawthorne
2021/08/18 15:37:13,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Takedown,Black,Male,38,,4,Hawthorne
2021/08/19 03:28:37,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Push Away,White,Male,32,,5,King Field
2021/08/19 08:46:45,Attempt Pick-Up ,No,WT      ,,Bodily Force,Joint Lock,White,Male,23,,5,Whittier
2021/08/19 11:36:25,Suspicious Vehicle ,Yes,TMVP    ,,Bodily Force,Body Weight Pin,White,Male,32,,4,Jordan
2021/08/19 19:07:03,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,White,Female,25,,5,Whittier
2021/08/19 23:34:52,Unwanted Person ,Yes,ASLT5   ,,Bodily Force,Push Away,White,Female,41,,1,North Loop
2021/08/20 19:59:21,Fight ,No,FORCE   ,,Taser,Display,Black,Male,NA,,1,Loring Park
2021/08/20 20:17:18,Assault in Progress ,Yes,ASLT5   ,,Taser,Display,Black,Male,22,,1,Downtown West
2021/08/20 20:17:18,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Takedown,Black,Male,22,,1,Downtown West
2021/08/20 20:17:18,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,Black,Male,22,,1,Downtown West
2021/08/20 20:17:18,Assault in Progress ,Yes,ASLT5   ,,Taser,Red Dot,Black,Male,22,,1,Downtown West
2021/08/21 02:27:02,Sound of Shots Fired ,No,DISWEA  ,,Bodily Force,Push Away,Black,Male,28,,1,Downtown West
2021/08/21 02:35:47,Assault in Progress ,No,DISCON  ,,Chemical Irritant,Crowd Control Mace,Black,Male,29,,1,Downtown West
2021/08/21 06:26:43,Check the Welfare ,Yes,CIC     ,,Bodily Force,Joint Lock,Native American,Female,35,,5,East Isles
2021/08/21 19:22:58,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Takedown,Black,Male,17,,5,Whittier
2021/08/21 19:22:58,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,17,,5,Whittier
2021/08/21 19:22:58,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Joint Lock,Black,Male,17,,5,Whittier
2021/08/21 19:22:58,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,17,,5,Whittier
2021/08/21 19:22:58,Suspicious Vehicle ,No,STOLMV  ,,Bodily Force,Takedown,Black,Male,17,,5,Whittier
2021/08/21 23:48:25,Unknown Trouble ,Yes,CIC     ,,Taser,Red Dot,Black,Male,20,,1,Elliot Park
2021/08/21 23:48:25,Unknown Trouble ,Yes,CIC     ,,Less Lethal,Bean Bag Round,NA,NA,NA,,1,Elliot Park
2021/08/22 01:15:37,Attempt Pick-Up ,Yes,WT      ,,Less Lethal,Bean Bag Round,Black,Male,25,,2,Marcy Holmes
2021/08/22 01:15:37,Attempt Pick-Up ,Yes,WT      ,,Less Lethal,Bean Bag Round,Black,Male,27,,2,Marcy Holmes
2021/08/22 02:10:30,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Joint Lock,White,Male,34,,1,Downtown West
2021/08/22 02:23:27,Fight ,No,FORCE   ,,Chemical Irritant,Crowd Control Mace,Black,Male,NA,,1,Downtown West
2021/08/22 02:23:27,Fight ,No,FORCE   ,,Chemical Irritant,Crowd Control Mace,White,Male,NA,,1,Downtown West
2021/08/22 03:25:11,Fight ,Yes,CIC     ,,Chemical Irritant,Chemical Munitions,White,Male,23,,3,Standish
2021/08/22 03:25:11,Fight ,Yes,CIC     ,,Bodily Force,Body Weight Pin,White,Male,23,,3,Standish
2021/08/22 17:56:03,Domestic Abuse-In Progress ,Yes,DASLT2  ,,Bodily Force,Takedown,Black,Female,14,,5,Lyndale
2021/08/23 17:19:45,Suspicious Person ,No,FORCE   ,,Bodily Force,Takedown,NA,NA,NA,,4,Harrison
2021/08/23 17:19:45,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,NA,NA,NA,,4,Harrison
2021/08/23 17:19:45,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,NA,NA,NA,,4,Harrison
2021/08/23 19:04:15,Unknown Trouble ,Yes,DASLT5  ,,Bodily Force,Joint Lock,Black,Male,24,,5,West Calhoun
2021/08/24 04:06:23,Disturbance ,No,FORCE   ,,Bodily Force,Kicks,White,Male,41,,5,Whittier
2021/08/24 04:06:23,Disturbance ,No,FORCE   ,,Taser,Display,White,Male,41,,5,Whittier
2021/08/24 04:06:23,Disturbance ,No,FORCE   ,,Bodily Force,Joint Lock,White,Male,41,,5,Whittier
2021/08/24 04:06:23,Disturbance ,No,FORCE   ,,Bodily Force,Body Weight Pin,NA,NA,NA,,5,Whittier
2021/08/24 04:06:23,Disturbance ,No,FORCE   ,,Bodily Force,Body Weight Pin,White,Male,41,,5,Whittier
2021/08/24 09:44:17,Down Outside-One ,No,CIC     ,,Bodily Force,Body Weight Pin,NA,Male,NA,X,5,Fulton
2021/08/24 09:44:17,Down Outside-One ,No,CIC     ,,Taser,Display,NA,Male,NA,X,5,Fulton
2021/08/24 09:44:17,Down Outside-One ,No,CIC     ,,Taser,Red Dot,NA,Male,NA,X,5,Fulton
2021/08/24 09:44:17,Down Outside-One ,No,CIC     ,,Bodily Force,Takedown,NA,Male,NA,X,5,Fulton
2021/08/24 15:37:32,Officer Needs Help ,No,OBSTRU  ,,Chemical Irritant,Personal Mace,Black,Female,NA,,1,Downtown West
2021/08/24 15:37:32,Officer Needs Help ,No,OBSTRU  ,,Bodily Force,Joint Lock,Black,Female,14,,1,Downtown West
2021/08/24 15:37:32,Officer Needs Help ,No,OBSTRU  ,,Bodily Force,Push Away,Black,Female,14,,1,Downtown West
2021/08/24 15:37:32,Officer Needs Help ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,NA,NA,NA,,1,Downtown West
2021/08/24 15:37:32,Officer Needs Help ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Female,14,,1,Downtown West
2021/08/24 16:14:03,Domestic Abuse-In Progress ,Yes,DASLT5  ,,Bodily Force,Joint Lock,Black,Male,67,,2,Logan Park
2021/08/24 16:29:36,Stabbing ,Yes,DASLT2  ,,Bodily Force,Joint Lock,Black,Male,34,,4,McKinley
2021/08/24 16:29:36,Stabbing ,Yes,DASLT2  ,,Bodily Force,Joint Lock,Black,Male,34,,4,McKinley
2021/08/24 19:39:47,Suspicious Person ,No,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,22,,4,McKinley
2021/08/24 19:39:47,Suspicious Person ,No,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,22,,4,McKinley
2021/08/24 19:39:47,Suspicious Person ,No,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,22,,4,McKinley
2021/08/24 19:39:47,Suspicious Person ,No,WEAP    ,,Bodily Force,Takedown,Black,Male,22,,4,McKinley
2021/08/24 21:35:04,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Joint Lock,White,Male,54,,5,Whittier
2021/08/24 21:35:04,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Joint Lock,White,Male,54,,5,Whittier
2021/08/24 21:35:04,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Body Weight Pin,White,Male,54,,5,Whittier
2021/08/24 21:35:04,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Takedown,White,Male,54,,5,Whittier
2021/08/24 21:35:04,Assault in Progress ,Yes,ASLT3   ,,Bodily Force,Body Weight Pin,White,Male,54,,5,Whittier
2021/08/25 04:06:55,Suspicious Person ,Yes,BURGTL  ,,Bodily Force,Takedown,White,Male,NA,,2,Marcy Holmes
2021/08/25 19:59:33,Unwanted Person ,Yes,"NARC    ",,Bodily Force,Push Away,White,Male,40,,1,Downtown West
2021/08/25 19:59:33,Unwanted Person ,Yes,"NARC    ",,Bodily Force,Body Weight Pin,White,Male,40,,1,Downtown West
2021/08/25 19:59:33,Unwanted Person ,Yes,"NARC    ",,Bodily Force,Takedown,White,Male,40,,1,Downtown West
2021/08/26 00:21:04,Shooting ,Yes,ASLT2   ,,Bodily Force,Push Away,White,Male,NA,,5,Lyndale
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Body Weight Pin,White,Male,25,,1,Downtown West
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Body Weight Pin,White,Male,25,,1,Downtown West
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Takedown,White,Male,25,,1,Downtown West
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Joint Lock,White,Male,25,,1,Downtown West
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Body Weight Pin,White,Male,25,,1,Downtown West
2021/08/26 10:44:15,Attempt Pick-Up ,No,ASLT2   ,,Bodily Force,Takedown,White,Male,25,,1,Downtown West
2021/08/26 11:01:07,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Body Weight Pin,White,Male,37,,3,Longfellow
2021/08/26 11:01:07,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Body Weight Pin,White,Male,37,,3,Longfellow
2021/08/26 11:51:15,Person with a Gun ,Yes,STOLMV  ,,Bodily Force,Joint Lock,NA,NA,NA,,1,Loring Park
2021/08/26 11:51:15,Person with a Gun ,Yes,STOLMV  ,,Bodily Force,Body Weight Pin,NA,NA,NA,,1,Loring Park
2021/08/26 11:51:15,Person with a Gun ,Yes,STOLMV  ,,Bodily Force,Body Weight Pin,Black,Male,29,,1,Loring Park
2021/08/26 11:51:15,Person with a Gun ,Yes,STOLMV  ,,Bodily Force,Takedown,Black,Male,29,,1,Loring Park
2021/08/26 15:56:39,Stabbing ,Yes,ROBPAG  ,,Taser,Firing Darts,NA,Male,25,,2,Holland
2021/08/26 15:56:39,Stabbing ,Yes,ROBPAG  ,,Taser,Red Dot,NA,Male,25,,2,Holland
2021/08/26 19:51:59,Person with a Weapon ,Yes,ASLT4   ,,Bodily Force,Push Away,NA,NA,NA,,1,North Loop
2021/08/26 21:49:24,Bait Vehicle Auto Theft ,No,BAITV   ,,Taser,Red Dot,Black,Male,31,,3,East Phillips
2021/08/27 02:57:02,Poss Personal Injury Acc ,Yes,WEAP    ,,Bodily Force,Body Weight Pin,NA,NA,NA,,1,North Loop
2021/08/27 02:57:02,Poss Personal Injury Acc ,Yes,WEAP    ,,Bodily Force,Joint Lock,Black,Male,26,,1,North Loop
2021/08/27 02:57:02,Poss Personal Injury Acc ,Yes,WEAP    ,,Bodily Force,Body Weight Pin,Black,Male,26,,1,North Loop
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Joint Lock,Native American,Male,34,X,4,Hawthorne
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Native American,Female,25,,4,Hawthorne
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Native American,Male,34,,4,Hawthorne
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Takedown,Native American,Male,34,X,4,Hawthorne
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Native American,Male,34,X,4,Hawthorne
2021/08/27 11:20:50,Suspicious Person ,No,ASLT4   ,,Bodily Force,Takedown,Native American,Female,25,,4,Hawthorne
2021/08/27 19:23:28,Theft ,Yes,SHOPLF  ,,Bodily Force,Joint Lock,White,Male,36,,5,Lowry Hill East
2021/08/28 01:33:01,Shooting ,Yes,ASLT2   ,,Chemical Irritant,Personal Mace,NA,NA,NA,,1,Downtown West
2021/08/28 01:33:01,Shooting ,Yes,ASLT2   ,,Chemical Irritant,Crowd Control Mace,NA,NA,NA,,1,Downtown West
2021/08/28 13:31:55,Domestic Abuse-In Progress ,Yes,POVIOL  ,,Bodily Force,Joint Lock,Black,Male,31,,4,Hawthorne
2021/08/28 13:31:55,Domestic Abuse-In Progress ,Yes,POVIOL  ,,Bodily Force,Body Weight Pin,Black,Male,31,,4,Hawthorne
2021/08/28 14:08:00,Suspicious Person ,No,DOGDOO  ,,Bodily Force,Takedown,Black,Male,51,,1,Elliot Park
2021/08/28 14:08:00,Suspicious Person ,No,DOGDOO  ,,Bodily Force,Knee,Black,Male,51,,1,Elliot Park
2021/08/28 14:08:00,Suspicious Person ,No,DOGDOO  ,,Taser,Display,Black,Male,51,,1,Elliot Park
2021/08/28 14:08:00,Suspicious Person ,No,DOGDOO  ,,Taser,Firing Darts,Black,Male,51,,1,Elliot Park
2021/08/28 14:08:00,Suspicious Person ,No,DOGDOO  ,,Taser,Touch,Black,Male,51,,1,Elliot Park
2021/08/28 19:55:46,Check the Welfare ,No,INDEX   ,,Taser,Red Dot,White,Male,40,,1,Loring Park
2021/08/28 19:55:46,Check the Welfare ,No,INDEX   ,,Taser,Display,White,Male,40,,1,Loring Park
2021/08/28 19:55:46,Check the Welfare ,No,INDEX   ,,Taser,Firing Darts,White,Male,40,,1,Loring Park
2021/08/28 19:55:46,Check the Welfare ,No,INDEX   ,,Taser,Red Dot,White,Male,40,,1,Loring Park
2021/08/28 19:55:46,Check the Welfare ,No,INDEX   ,,Bodily Force,Body Weight Pin,White,Male,40,,1,Loring Park
2021/08/29 02:35:43,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,Black,Male,31,,5,Lowry Hill East
2021/08/29 02:35:43,Assault in Progress ,Yes,ASLT5   ,,Bodily Force,Body Weight Pin,Black,Male,31,,5,Lowry Hill East
2021/08/29 10:46:41,Theft ,No,WT      ,,Bodily Force,Joint Lock,Black,Male,24,,1,Downtown West
